FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1000922,2011,Methane,15.97,Nueces Bay
1000922,2011,Nitrous Oxide,1.597,Nueces Bay
1000924,2011,Biogenic Carbon dioxide,0.0,Victoria Power Station
1000924,2011,Carbon Dioxide,259747.3,Victoria Power Station
1000924,2011,Methane,4.82,Victoria Power Station
1000924,2011,Nitrous Oxide,0.482,Victoria Power Station
1000926,2011,Biogenic Carbon dioxide,0.0,Mountain Creek Generating Station
1000926,2011,Carbon Dioxide,414677.7,Mountain Creek Generating Station
1000926,2011,Methane,7.69,Mountain Creek Generating Station
1000926,2011,Nitrous Oxide,0.769,Mountain Creek Generating Station
1000928,2011,Biogenic Carbon dioxide,0.0,Lewis Creek
1000928,2011,Carbon Dioxide,1087553.8,Lewis Creek
1000928,2011,Methane,20.17,Lewis Creek
1000928,2011,Nitrous Oxide,2.017,Lewis Creek
1000929,2011,Biogenic Carbon dioxide,0.0,Cedar Bayou
1000929,2011,Carbon Dioxide,1159608.0,Cedar Bayou
1000929,2011,Methane,21.509,Cedar Bayou
1000929,2011,Nitrous Oxide,2.151,Cedar Bayou
1000932,2011,Biogenic Carbon dioxide,0.0,Sam Bertron
1000932,2011,Carbon Dioxide,194302.9,Sam Bertron
1000932,2011,Methane,3.604,Sam Bertron
1000932,2011,Nitrous Oxide,0.36,Sam Bertron
1000934,2011,Biogenic Carbon dioxide,0.0,Knox Lee Power Plant
1000934,2011,Carbon Dioxide,348659.0,Knox Lee Power Plant
1000934,2011,Methane,6.46,Knox Lee Power Plant
1000934,2011,Nitrous Oxide,0.646,Knox Lee Power Plant
1000935,2011,Biogenic Carbon dioxide,0.0,Lone Star Power Plant
1000935,2011,Carbon Dioxide,26718.5,Lone Star Power Plant
1000935,2011,Methane,0.5,Lone Star Power Plant
1000935,2011,Nitrous Oxide,0.05,Lone Star Power Plant
1000936,2011,Biogenic Carbon dioxide,0.0,Wilkes Power Plant
1000936,2011,Carbon Dioxide,830796.0,Wilkes Power Plant
1000936,2011,Methane,15.39,Wilkes Power Plant
1000936,2011,Nitrous Oxide,1.544,Wilkes Power Plant
1000937,2011,Biogenic Carbon dioxide,0.0,Jones Station
1000937,2011,Carbon Dioxide,1079729.7,Jones Station
1000937,2011,Methane,20.12,Jones Station
1000937,2011,Nitrous Oxide,2.029,Jones Station
1000938,2011,Biogenic Carbon dioxide,0.0,Moore County Station
1000938,2011,Carbon Dioxide,33745.0,Moore County Station
1000938,2011,Methane,0.63,Moore County Station
1000938,2011,Nitrous Oxide,0.063,Moore County Station
1000939,2011,Biogenic Carbon dioxide,0.0,Nichols Station
1000939,2011,Carbon Dioxide,650468.4,Nichols Station
1000939,2011,Methane,12.06,Nichols Station
1000939,2011,Nitrous Oxide,1.206,Nichols Station
1000941,2011,Carbon Dioxide,184056.3,Graham
1000941,2011,Methane,3.45,Graham
1000941,2011,Nitrous Oxide,0.352,Graham
1000942,2011,Biogenic Carbon dioxide,0.0,Handley Generating Station
1000942,2011,Carbon Dioxide,383013.2,Handley Generating Station
1000942,2011,Methane,7.16,Handley Generating Station
1000942,2011,Nitrous Oxide,0.728,Handley Generating Station
1000947,2011,Carbon Dioxide,55266.4,Trinidad
1000947,2011,Methane,1.03,Trinidad
1000947,2011,Nitrous Oxide,0.103,Trinidad
1000948,2011,Carbon Dioxide,0.0,Valley (TXU)
1000948,2011,Methane,0.0,Valley (TXU)
1000948,2011,Nitrous Oxide,0.0,Valley (TXU)
1000953,2011,Biogenic Carbon dioxide,0.0,C E Newman
1000953,2011,Carbon Dioxide,0.0,C E Newman
1000953,2011,Methane,0.0,C E Newman
1000953,2011,Nitrous Oxide,0.0,C E Newman
1000954,2011,Biogenic Carbon dioxide,0.0,Sim Gideon
1000954,2011,Carbon Dioxide,347784.2,Sim Gideon
1000954,2011,Methane,5.68,Sim Gideon
1000954,2011,Nitrous Oxide,0.568,Sim Gideon
1000955,2011,Biogenic Carbon dioxide,0.0,Alex Ty Cooke Generating Station
1000955,2011,Carbon Dioxide,149668.0,Alex Ty Cooke Generating Station
1000955,2011,Methane,2.78,Alex Ty Cooke Generating Station
1000955,2011,Nitrous Oxide,0.278,Alex Ty Cooke Generating Station
1000956,2011,Biogenic Carbon dioxide,0.0,Leon Creek
1000956,2011,Carbon Dioxide,88317.0,Leon Creek
1000956,2011,Methane,1.64,Leon Creek
1000956,2011,Nitrous Oxide,0.164,Leon Creek
1000959,2011,Biogenic Carbon dioxide,0.0,R W Miller
1000959,2011,Carbon Dioxide,260810.0,R W Miller
1000959,2011,Methane,4.92,R W Miller
1000959,2011,Nitrous Oxide,0.507,R W Miller
1000960,2011,Biogenic Carbon dioxide,0.0,Carbon
1000960,2011,Carbon Dioxide,1382893.9,Carbon
1000960,2011,Methane,163.4,Carbon
1000960,2011,Nitrous Oxide,23.766,Carbon
1000962,2011,Biogenic Carbon dioxide,0.0,Glen Lyn
1000962,2011,Carbon Dioxide,238061.6,Glen Lyn
1000962,2011,Methane,27.52,Glen Lyn
1000962,2011,Nitrous Oxide,4.004,Glen Lyn
1000963,2011,Biogenic Carbon dioxide,0.0,Bremo Power Station
1000963,2011,Carbon Dioxide,759755.6,Bremo Power Station
1000963,2011,Methane,97.16,Bremo Power Station
1000963,2011,Nitrous Oxide,14.14,Bremo Power Station
1000964,2011,Biogenic Carbon dioxide,0.0,Chesterfield Power Station
1000964,2011,Carbon Dioxide,5578671.7,Chesterfield Power Station
1000964,2011,Methane,614.93,Chesterfield Power Station
1000964,2011,Nitrous Oxide,89.102,Chesterfield Power Station
1000965,2011,Biogenic Carbon dioxide,0.0,Chesapeake Energy Center
1000965,2011,Carbon Dioxide,2716393.5,Chesapeake Energy Center
1000965,2011,Methane,317.79,Chesapeake Energy Center
1000965,2011,Nitrous Oxide,46.226,Chesapeake Energy Center
1000966,2011,Biogenic Carbon dioxide,0.0,Possum Point Power Station
1000966,2011,Carbon Dioxide,1253565.4,Possum Point Power Station
1000966,2011,Methane,23.87,Possum Point Power Station
1000966,2011,Nitrous Oxide,2.654,Possum Point Power Station
1000967,2011,Biogenic Carbon dioxide,0.0,John E Amos
1000967,2011,Carbon Dioxide,14429706.3,John E Amos
1000967,2011,Methane,1668.23,John E Amos
1000967,2011,Nitrous Oxide,242.653,John E Amos
1000968,2011,Biogenic Carbon dioxide,0.0,Kanawha River
1000968,2011,Carbon Dioxide,1483747.9,Kanawha River
1000968,2011,Methane,171.54,Kanawha River
1000968,2011,Nitrous Oxide,24.951,Kanawha River
1000969,2011,Biogenic Carbon dioxide,0.0,Phil Sporn
1000969,2011,Carbon Dioxide,1412779.3,Phil Sporn
1000969,2011,Methane,163.33,Phil Sporn
1000969,2011,Nitrous Oxide,23.758,Phil Sporn
1000970,2011,Carbon Dioxide,474456.1,Albright Power Station
1000970,2011,Methane,5.1,Albright Power Station
1000970,2011,Nitrous Oxide,8.155,Albright Power Station
1000971,2011,Carbon Dioxide,6505937.9,Fort Martin Power Station
1000971,2011,Methane,68.88,Fort Martin Power Station
1000971,2011,Nitrous Oxide,110.211,Fort Martin Power Station
1000972,2011,Biogenic Carbon dioxide,0.0,Canadys Steam
1000972,2011,Carbon Dioxide,1384995.2,Canadys Steam
1000972,2011,Methane,162.81,Canadys Steam
1000972,2011,Nitrous Oxide,23.684,Canadys Steam
1000973,2011,Biogenic Carbon dioxide,0.0,Hagood
1000973,2011,Carbon Dioxide,24403.3,Hagood
1000973,2011,Methane,0.46,Hagood
1000973,2011,Nitrous Oxide,0.053,Hagood
1000974,2011,Carbon Dioxide,6816.0,Rivesville Power Station
1000974,2011,Methane,0.07,Rivesville Power Station
1000974,2011,Nitrous Oxide,0.117,Rivesville Power Station
1000975,2011,Biogenic Carbon dioxide,0.0,Kammer
1000975,2011,Carbon Dioxide,1560212.4,Kammer
1000975,2011,Methane,180.38,Kammer
1000975,2011,Nitrous Oxide,26.237,Kammer
1000976,2011,Biogenic Carbon dioxide,0.0,Mitchell (WV)
1000976,2011,Carbon Dioxide,8299189.8,Mitchell (WV)
1000976,2011,Methane,959.48,Mitchell (WV)
1000976,2011,Nitrous Oxide,139.561,Mitchell (WV)
1000977,2011,Biogenic Carbon dioxide,0.0,Mount Storm Power Station
1000977,2011,Carbon Dioxide,8345809.4,Mount Storm Power Station
1000977,2011,Methane,961.33,Mount Storm Power Station
1000977,2011,Nitrous Oxide,139.857,Mount Storm Power Station
1000978,2011,Biogenic Carbon dioxide,265398.9,Bay Front
1000978,2011,Carbon Dioxide,101377.1,Bay Front
1000978,2011,Methane,94.48,Bay Front
1000978,2011,Nitrous Oxide,13.571,Bay Front
1000979,2011,Carbon Dioxide,23596.8,Blount Street
1000979,2011,Methane,0.43,Blount Street
1000979,2011,Nitrous Oxide,0.043,Blount Street
1000982,2011,Carbon Dioxide,5780673.8,South Oak Creek
1000982,2011,Methane,60.75,South Oak Creek
1000982,2011,Nitrous Oxide,97.209,South Oak Creek
1000983,2011,Biogenic Carbon dioxide,2189.1,Edgewater (4050)
1000983,2011,Carbon Dioxide,4378868.0,Edgewater (4050)
1000983,2011,Methane,509.04,Edgewater (4050)
1000983,2011,Nitrous Oxide,73.987,Edgewater (4050)
1000984,2011,Biogenic Carbon dioxide,21855.9,Nelson Dewey
1000984,2011,Carbon Dioxide,1296436.4,Nelson Dewey
1000984,2011,Methane,161.81,Nelson Dewey
1000984,2011,Nitrous Oxide,23.368,Nelson Dewey
1000985,2011,Biogenic Carbon dioxide,0.0,West Marinette
1000985,2011,Carbon Dioxide,14550.7,West Marinette
1000985,2011,Methane,0.27,West Marinette
1000985,2011,Nitrous Oxide,0.027,West Marinette
1000986,2011,Biogenic Carbon dioxide,0.0,Weston
1000986,2011,Carbon Dioxide,5549764.8,Weston
1000986,2011,Methane,58.35,Weston
1000986,2011,Nitrous Oxide,92.848,Weston
1000987,2011,Biogenic Carbon dioxide,23471.9,Manitowoc
1000987,2011,Carbon Dioxide,253203.0,Manitowoc
1000987,2011,Methane,37.18,Manitowoc
1000987,2011,Nitrous Oxide,5.296,Manitowoc
1000988,2011,Carbon Dioxide,140908.7,Alma
1000988,2011,Methane,1.51,Alma
1000988,2011,Nitrous Oxide,2.355,Alma
1000989,2011,Biogenic Carbon dioxide,392599.0,"DTE Stoneman, LLC"
1000989,2011,Carbon Dioxide,73.1,"DTE Stoneman, LLC"
1000989,2011,Methane,132.38,"DTE Stoneman, LLC"
1000989,2011,Nitrous Oxide,17.376,"DTE Stoneman, LLC"
1000990,2011,Biogenic Carbon dioxide,0.0,Dave Johnston
1000990,2011,Carbon Dioxide,5649923.4,Dave Johnston
1000990,2011,Methane,652.12,Dave Johnston
1000990,2011,Nitrous Oxide,94.877,Dave Johnston
1000991,2011,Biogenic Carbon dioxide,0.0,Naughton
1000991,2011,Carbon Dioxide,5110686.1,Naughton
1000991,2011,Methane,590.02,Naughton
1000991,2011,Nitrous Oxide,85.815,Naughton
1000992,2011,Biogenic Carbon dioxide,0.0,Power Lane Steam Plant
1000992,2011,Carbon Dioxide,21772.0,Power Lane Steam Plant
1000992,2011,Methane,0.4,Power Lane Steam Plant
1000992,2011,Nitrous Oxide,0.04,Power Lane Steam Plant
1000993,2011,Carbon Dioxide,335257.0,Michigan Hub Generating Station
1000993,2011,Methane,3.68,Michigan Hub Generating Station
1000993,2011,Nitrous Oxide,5.727,Michigan Hub Generating Station
1000994,2011,Biogenic Carbon dioxide,0.0,Spencer
1000994,2011,Carbon Dioxide,3009.2,Spencer
1000994,2011,Methane,0.06,Spencer
1000994,2011,Nitrous Oxide,0.006,Spencer
1000995,2011,Carbon Dioxide,2139316.1,J P Madgett
1000995,2011,Methane,22.93,J P Madgett
1000995,2011,Nitrous Oxide,35.75,J P Madgett
1000996,2011,Biogenic Carbon dioxide,0.0,T C Ferguson Power Plant
1000996,2011,Carbon Dioxide,230505.8,T C Ferguson Power Plant
1000996,2011,Methane,4.29,T C Ferguson Power Plant
1000996,2011,Nitrous Oxide,0.429,T C Ferguson Power Plant
1000997,2011,Biogenic Carbon dioxide,0.0,Barney M. Davis
1000997,2011,Carbon Dioxide,984664.8,Barney M. Davis
1000997,2011,Methane,18.26,Barney M. Davis
1000997,2011,Nitrous Oxide,1.826,Barney M. Davis
1000998,2011,Biogenic Carbon dioxide,0.0,Riverside (4940)
1000998,2011,Carbon Dioxide,1165352.4,Riverside (4940)
1000998,2011,Methane,21.61,Riverside (4940)
1000998,2011,Nitrous Oxide,2.161,Riverside (4940)
1000999,2011,Biogenic Carbon dioxide,0.0,Navajo Generating Station
1000999,2011,Carbon Dioxide,16799730.2,Navajo Generating Station
1000999,2011,Methane,1985.4,Navajo Generating Station
1000999,2011,Nitrous Oxide,288.785,Navajo Generating Station
1001001,2011,Carbon Dioxide,7587682.6,Pleasants Power Station
1001001,2011,Methane,81.52,Pleasants Power Station
1001001,2011,Nitrous Oxide,130.431,Pleasants Power Station
1001002,2011,Biogenic Carbon dioxide,0.0,White Bluff
1001002,2011,Carbon Dioxide,10563081.2,White Bluff
1001002,2011,Methane,1220.6,White Bluff
1001002,2011,Nitrous Oxide,177.562,White Bluff
1001003,2011,Biogenic Carbon dioxide,0.0,Olive
1001003,2011,Carbon Dioxide,5265.4,Olive
1001003,2011,Methane,0.09,Olive
1001003,2011,Nitrous Oxide,0.009,Olive
1001004,2011,Biogenic Carbon dioxide,0.0,Duck Creek
1001004,2011,Carbon Dioxide,2298692.6,Duck Creek
1001004,2011,Methane,265.75,Duck Creek
1001004,2011,Nitrous Oxide,38.655,Duck Creek
1001005,2011,Biogenic Carbon dioxide,0.0,Newton
1001005,2011,Carbon Dioxide,7229250.0,Newton
1001005,2011,Methane,835.78,Newton
1001005,2011,Nitrous Oxide,121.568,Newton
1001006,2011,Biogenic Carbon dioxide,0.0,East Bend
1001006,2011,Carbon Dioxide,3993763.7,East Bend
1001006,2011,Methane,471.98,East Bend
1001006,2011,Nitrous Oxide,68.652,East Bend
1001007,2011,Biogenic Carbon dioxide,0.0,W H Zimmer Generating Station
1001007,2011,Carbon Dioxide,6212258.3,W H Zimmer Generating Station
1001007,2011,Methane,734.17,W H Zimmer Generating Station
1001007,2011,Nitrous Oxide,106.788,W H Zimmer Generating Station
1001008,2011,Biogenic Carbon dioxide,0.0,Craig
1001008,2011,Carbon Dioxide,9080559.4,Craig
1001008,2011,Methane,1049.81,Craig
1001008,2011,Nitrous Oxide,152.701,Craig
1001010,2011,Carbon Dioxide,3564100.0,Killen Station
1001010,2011,Methane,39.07,Killen Station
1001010,2011,Nitrous Oxide,60.908,Killen Station
1001011,2011,Biogenic Carbon dioxide,0.0,Belle River
1001011,2011,Carbon Dioxide,7858783.4,Belle River
1001011,2011,Methane,889.56,Belle River
1001011,2011,Nitrous Oxide,129.373,Belle River
1001012,2011,Biogenic Carbon dioxide,0.0,Greenwood
1001012,2011,Carbon Dioxide,221280.2,Greenwood
1001012,2011,Methane,4.96,Greenwood
1001012,2011,Nitrous Oxide,0.516,Greenwood
1001013,2011,Biogenic Carbon dioxide,0.0,Martin
1001013,2011,Carbon Dioxide,6198208.2,Martin
1001013,2011,Methane,113.79,Martin
1001013,2011,Nitrous Oxide,11.868,Martin
1001014,2011,Biogenic Carbon dioxide,0.0,DeBary Power Plant
1001014,2011,Carbon Dioxide,113106.5,DeBary Power Plant
1001014,2011,Methane,2.26,DeBary Power Plant
1001014,2011,Nitrous Oxide,0.251,DeBary Power Plant
1001015,2011,Biogenic Carbon dioxide,0.0,Wansley (6052)
1001015,2011,Carbon Dioxide,9919398.8,Wansley (6052)
1001015,2011,Methane,944.59,Wansley (6052)
1001015,2011,Nitrous Oxide,135.492,Wansley (6052)
1001016,2011,Biogenic Carbon dioxide,0.0,Big Cajun 2
1001016,2011,Carbon Dioxide,12364280.5,Big Cajun 2
1001016,2011,Methane,1429.448,Big Cajun 2
1001016,2011,Nitrous Oxide,207.92,Big Cajun 2
1001017,2011,Biogenic Carbon dioxide,0.0,Cascade Creek
1001017,2011,Carbon Dioxide,2685.3,Cascade Creek
1001017,2011,Methane,0.05,Cascade Creek
1001017,2011,Nitrous Oxide,0.005,Cascade Creek
1001018,2011,Biogenic Carbon dioxide,0.0,Iatan
1001018,2011,Carbon Dioxide,8486556.9,Iatan
1001018,2011,Methane,89.2,Iatan
1001018,2011,Nitrous Oxide,142.712,Iatan
1001020,2011,Biogenic Carbon dioxide,0.0,Colstrip
1001020,2011,Carbon Dioxide,13991414.3,Colstrip
1001020,2011,Methane,1535.38,Colstrip
1001020,2011,Nitrous Oxide,223.351,Colstrip
1001021,2011,Biogenic Carbon dioxide,0.0,Stony Brook
1001021,2011,Carbon Dioxide,86694.2,Stony Brook
1001021,2011,Methane,2.02,Stony Brook
1001021,2011,Nitrous Oxide,0.297,Stony Brook
1001022,2011,Biogenic Carbon dioxide,0.0,"Somerset Operating Compnay, LLC"
1001022,2011,Carbon Dioxide,3421142.2,"Somerset Operating Compnay, LLC"
1001022,2011,Methane,403.52,"Somerset Operating Compnay, LLC"
1001022,2011,Nitrous Oxide,58.711,"Somerset Operating Compnay, LLC"
1001023,2011,Biogenic Carbon dioxide,0.0,R M Schahfer Generating Station
1001023,2011,Carbon Dioxide,8738033.9,R M Schahfer Generating Station
1001023,2011,Methane,935.03,R M Schahfer Generating Station
1001023,2011,Nitrous Oxide,135.987,R M Schahfer Generating Station
1001024,2011,Biogenic Carbon dioxide,0.0,Sherburne County
1001024,2011,Carbon Dioxide,13119050.1,Sherburne County
1001024,2011,Methane,138.09,Sherburne County
1001024,2011,Nitrous Oxide,220.51,Sherburne County
1001025,2011,Biogenic Carbon dioxide,0.0,Sooner
1001025,2011,Carbon Dioxide,6636946.7,Sooner
1001025,2011,Methane,697.34,Sooner
1001025,2011,Nitrous Oxide,111.582,Sooner
1001026,2011,Carbon Dioxide,8704981.9,Nebraska City Station
1001026,2011,Methane,91.49,Nebraska City Station
1001026,2011,Nitrous Oxide,146.385,Nebraska City Station
1001027,2011,Biogenic Carbon dioxide,0.0,Big Stone
1001027,2011,Carbon Dioxide,2635323.3,Big Stone
1001027,2011,Methane,304.49,Big Stone
1001027,2011,Nitrous Oxide,44.293,Big Stone
1001028,2011,Biogenic Carbon dioxide,0.0,Wyodak
1001028,2011,Carbon Dioxide,2145640.2,Wyodak
1001028,2011,Methane,247.39,Wyodak
1001028,2011,Nitrous Oxide,35.998,Wyodak
1001029,2011,Biogenic Carbon dioxide,0.0,Fort St. Vrain
1001029,2011,Carbon Dioxide,1464436.4,Fort St. Vrain
1001029,2011,Methane,27.16,Fort St. Vrain
1001029,2011,Nitrous Oxide,2.716,Fort St. Vrain
1001030,2011,Biogenic Carbon dioxide,0.0,Gibson
1001030,2011,Carbon Dioxide,15700072.7,Gibson
1001030,2011,Methane,1855.44,Gibson
1001030,2011,Nitrous Oxide,269.882,Gibson
1001031,2011,Biogenic Carbon dioxide,0.0,McIntosh (6124)
1001031,2011,Carbon Dioxide,91265.1,McIntosh (6124)
1001031,2011,Methane,9.55,McIntosh (6124)
1001031,2011,Nitrous Oxide,1.381,McIntosh (6124)
1001032,2011,Biogenic Carbon dioxide,0.0,Gibbons Creek Steam Electric Station
1001032,2011,Carbon Dioxide,3181785.6,Gibbons Creek Steam Electric Station
1001032,2011,Methane,373.33,Gibbons Creek Steam Electric Station
1001032,2011,Nitrous Oxide,54.302,Gibbons Creek Steam Electric Station
1001033,2011,Biogenic Carbon dioxide,0.0,A B Brown Generating Station
1001033,2011,Carbon Dioxide,2252567.0,A B Brown Generating Station
1001033,2011,Methane,264.18,A B Brown Generating Station
1001033,2011,Nitrous Oxide,38.41,A B Brown Generating Station
1001034,2011,Carbon Dioxide,12933608.9,Monticello
1001034,2011,Methane,130.96,Monticello
1001034,2011,Nitrous Oxide,209.525,Monticello
1001035,2011,Biogenic Carbon dioxide,0.0,Rush Island
1001035,2011,Carbon Dioxide,7679214.2,Rush Island
1001035,2011,Methane,887.8,Rush Island
1001035,2011,Nitrous Oxide,129.135,Rush Island
1001036,2011,Biogenic Carbon dioxide,0.0,Hunter
1001036,2011,Carbon Dioxide,8617484.3,Hunter
1001036,2011,Methane,1017.15,Hunter
1001036,2011,Nitrous Oxide,147.975,Hunter
1001037,2011,Biogenic Carbon dioxide,0.0,Rockport
1001037,2011,Carbon Dioxide,15403181.2,Rockport
1001037,2011,Methane,1780.78,Rockport
1001037,2011,Nitrous Oxide,259.023,Rockport
1001038,2011,Carbon Dioxide,3880769.8,Coleto Creek
1001038,2011,Methane,40.79,Coleto Creek
1001038,2011,Nitrous Oxide,65.26,Coleto Creek
1001039,2011,Biogenic Carbon dioxide,0.0,J T Deely
1001039,2011,Carbon Dioxide,5911068.5,J T Deely
1001039,2011,Methane,63.63,J T Deely
1001039,2011,Nitrous Oxide,101.707,J T Deely
1001040,2011,Biogenic Carbon dioxide,0.0,San Miguel
1001040,2011,Carbon Dioxide,3354207.6,San Miguel
1001040,2011,Methane,374.05,San Miguel
1001040,2011,Nitrous Oxide,54.413,San Miguel
1001041,2011,Biogenic Carbon dioxide,0.0,Brame Energy Center
1001041,2011,Carbon Dioxide,7041799.6,Brame Energy Center
1001041,2011,Methane,42.49,Brame Energy Center
1001041,2011,Nitrous Oxide,54.881,Brame Energy Center
1001042,2011,Biogenic Carbon dioxide,0.0,Harrington Station
1001042,2011,Carbon Dioxide,5453001.7,Harrington Station
1001042,2011,Methane,57.81,Harrington Station
1001042,2011,Nitrous Oxide,91.759,Harrington Station
1001043,2011,Biogenic Carbon dioxide,0.0,Tolk Station
1001043,2011,Carbon Dioxide,6910766.5,Tolk Station
1001043,2011,Methane,73.99,Tolk Station
1001043,2011,Nitrous Oxide,118.244,Tolk Station
1001044,2011,Biogenic Carbon dioxide,0.0,John Twitty
1001044,2011,Carbon Dioxide,2576352.5,John Twitty
1001044,2011,Methane,27.36,John Twitty
1001044,2011,Nitrous Oxide,43.484,John Twitty
1001045,2011,Biogenic Carbon dioxide,0.0,Laramie River
1001045,2011,Carbon Dioxide,13535395.1,Laramie River
1001045,2011,Methane,1383.0,Laramie River
1001045,2011,Nitrous Oxide,201.189,Laramie River
1001046,2011,Biogenic Carbon dioxide,0.0,Empire District Elec Co Energy Ctr
1001046,2011,Carbon Dioxide,36370.1,Empire District Elec Co Energy Ctr
1001046,2011,Methane,0.66,Empire District Elec Co Energy Ctr
1001046,2011,Nitrous Oxide,0.066,Empire District Elec Co Energy Ctr
1001047,2011,Biogenic Carbon dioxide,0.0,Roland C. Dansby Power Plant
1001047,2011,Carbon Dioxide,109490.2,Roland C. Dansby Power Plant
1001047,2011,Methane,2.04,Roland C. Dansby Power Plant
1001047,2011,Nitrous Oxide,0.204,Roland C. Dansby Power Plant
1001048,2011,Biogenic Carbon dioxide,0.0,Pawnee
1001048,2011,Carbon Dioxide,3040606.6,Pawnee
1001048,2011,Methane,31.97,Pawnee
1001048,2011,Nitrous Oxide,50.953,Pawnee
1001049,2011,Biogenic Carbon dioxide,0.0,Mayo Electric Generating Plant
1001049,2011,Carbon Dioxide,3561461.3,Mayo Electric Generating Plant
1001049,2011,Methane,420.96,Mayo Electric Generating Plant
1001049,2011,Nitrous Oxide,61.231,Mayo Electric Generating Plant
1001050,2011,Biogenic Carbon dioxide,0.0,Ottumwa
1001050,2011,Carbon Dioxide,4136045.2,Ottumwa
1001050,2011,Methane,477.48,Ottumwa
1001050,2011,Nitrous Oxide,69.465,Ottumwa
1001051,2011,Biogenic Carbon dioxide,0.0,Scherer
1001051,2011,Carbon Dioxide,21897641.7,Scherer
